,branchid,branchname,siteid,tenkho,class,invtid,tensanpham,tenspviettat,stkunit,quycachdonggoi,quycachthung,lotsernbr,expdate,sothangconlai,tondau,nhapmuahang,"nhapkhacnhap,chuyen,dieuchinh",xuatban,nhaptra,"xuatkhacxuat,chuyen,dieuchinh",dcbbxuat,dcbbnhap,toncuoi,sltreohoadonao,sltreochuataohoadon,toncuoisosach,giaban,tttoncuoi
491,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH047,Merika Fort,MRKF,Hộp,Bacillus subtilis  +  Lactobacillus acidophilus,(100hộp/thùng),030621,2023-06-24,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0
492,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH049,Xisat 15ml,XIS-BB,Hộp,Nước biển sâu,(300hộp/thùng),0060721,2023-07-21,,1679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.0,0.0,0.0,1679.0,0.0,0.0
493,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH050,Xisat Viêm Mũi 75ml,XIS-VM75,Hộp,Nước biển sâu,(100hộp/thùng),0050222,2024-02-19,,295.0,0.0,0.0,-293.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
494,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH051,Xisat Hàng Ngày 75ml (Xanh),XIS-X75,Hộp,Nước biển sâu,(100hộp/thùng),0170222,2024-02-21,,41.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,132.0,-132.0,0.0,0.0,0.0,0.0
495,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH051,Xisat Hàng Ngày 75ml (Xanh),XIS-X75,Hộp,Nước biển sâu,(100hộp/thùng),0190322,2024-03-06,,0.0,3000.0,0.0,-123.0,0.0,-1000.0,0.0,0.0,1877.0,-1372.0,-500.0,5.0,0.0,0.0
496,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH052,Xisat Hàng Ngày 75ml (Hồng),XIS-H75,Hộp,Nước biển sâu,(100hộp/thùng),0100222,2024-02-27,,556.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,456.0,-452.0,0.0,4.0,0.0,0.0
497,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH056,Xypenat 30,XPN 30,Hộp,"Nước biển sâu ưu trương, 2.4%",(200hộp/thùng),0010122,2024-01-12,,0.0,0.0,500.0,-169.0,0.0,0.0,0.0,0.0,331.0,-34.0,0.0,297.0,0.0,0.0
498,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH056,Xypenat 30,XPN 30,Hộp,"Nước biển sâu ưu trương, 2.4%",(200hộp/thùng),0051221,2023-12-19,,20.0,0.0,16.0,-10.0,0.0,0.0,0.0,0.0,26.0,-26.0,0.0,0.0,0.0,0.0
499,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH057,Benate 5g,BNTE,Hộp,"Clobetasol butyrat 0,05%",(500hộp/thùng),0010122,2025-01-21,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,500.0,0.0,0.0
500,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH057,Benate 5g,BNTE,Hộp,"Clobetasol butyrat 0,05%",(500hộp/thùng),0030821,2024-08-10,,665.0,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0,648.0,0.0,0.0
501,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH059,OSLA Redi 15ml,OSRD15,Hộp,Tetrahydrozolin hydroclorid; Kẽm sulfat,(300hộp/thùng),0021021,2023-10-06,,933.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,921.0,0.0,0.0,921.0,0.0,0.0
502,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH071,Sirnakarang F,SNKRF,Hộp,1gói 6gr chứa: 1.75 gr Cao khô kim tiền thảo,(100hộp/thùng),021121,2024-11-13,,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,133.0,0.0,0.0
503,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH072,Osla Online,OSNL,Hộp,Mỗi 10 ml chứa: Natri Hyaluronat 10 mg,(300hộp/thùng),0070719,2022-07-22,4,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0,0.0,0.0
504,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH073,Xypenat trẻ em 30ml,XPNH30,Hộp,"Nước biển sâu ưu trương  1,7% NaCl",(200hộp/thùng),0010122,2024-01-03,,328.0,0.0,0.0,-53.0,0.0,0.0,0.0,0.0,275.0,-27.0,-22.0,226.0,0.0,0.0
505,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH073,Xypenat trẻ em 30ml,XPNH30,Hộp,"Nước biển sâu ưu trương  1,7% NaCl",(200hộp/thùng),0020122,2024-01-03,,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,800.0,0.0,0.0
506,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH074,Shema lá đôi (Hồng - 100 ml),SHED100H,Hộp,"Tinh chất cúc hoa, Tinh chất trà xanh, Tinh dầu bạc hà, Tinh dầu lá trầu không, Tinh dầu tràm, Lô hội",(96hộp/thùng),0030921,2023-09-15,,771.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,767.0,-11.0,0.0,756.0,0.0,0.0
507,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH074,Shema lá đôi (Hồng - 100 ml),SHED100H,Hộp,"Tinh chất cúc hoa, Tinh chất trà xanh, Tinh dầu bạc hà, Tinh dầu lá trầu không, Tinh dầu tràm, Lô hội",(96hộp/thùng),0041221,2023-12-05,,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,960.0,0.0,0.0
508,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH075,Shema lá đôi (Xanh - 100 ml),SHED100X,Hộp,"Tinh chất cúc hoa, Tinh chất trà xanh, Tinh dầu bạc hà, Tinh dầu lá trầu không, Tinh dầu tràm, Lô hội",(96hộp/thùng),0031121,2023-11-24,,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.0,-5.0,0.0,1216.0,0.0,0.0
509,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH076,Shema baby spray,SHED50BB,Hộp,Thành phần từ thiên nhiên: Chiết xuất yến mạch - Avena Sativa L.,(100hộp/thùng),0010322,2025-02-28,,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,200.0,0.0,0.0
510,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH076,Shema baby spray,SHED50BB,Hộp,Thành phần từ thiên nhiên: Chiết xuất yến mạch - Avena Sativa L.,(100hộp/thùng),0011021,2024-10-13,,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,246.0,0.0,0.0
511,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH077,Shema lá đôi 200 ml (hồng),SHED200H,Hộp,"Tinh chất cúc hoa, Tinh chất trà xanh, Tinh dầu bạc hà, Tinh dầu lá trầu không, Tinh dầu tràm, Lô hội",(48hộp/thùng),0041221,2023-12-28,,924.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,904.0,-33.0,0.0,871.0,0.0,0.0
512,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH078,Shema lá đôi 200 ml (xanh),SHED200X,Hộp,"Tinh chất cúc hoa, Tinh chất trà xanh, Tinh dầu bạc hà, Tinh dầu lá trầu không, Tinh dầu tràm, Lô hội",(48hộp/thùng),0010222,2024-02-06,,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,480.0,0.0,0.0
513,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH078,Shema lá đôi 200 ml (xanh),SHED200X,Hộp,"Tinh chất cúc hoa, Tinh chất trà xanh, Tinh dầu bạc hà, Tinh dầu lá trầu không, Tinh dầu tràm, Lô hội",(48hộp/thùng),0031021,2023-10-24,,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,-27.0,0.0,147.0,0.0,0.0
514,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH079,Metison,MTS10,Hộp,"Mỗi 10g chứa; Betamethasone dipropionate 6,4mg; Clotrimazole 10mg; Gentamicin (dưới dạng Gentamycin sulphate) 10mg",,0021121,2024-11-17,,1754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.0,0.0,0.0,1754.0,0.0,0.0
515,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH080,Shema Topi,SHETP50,Hộp,"Sodium hyaluronate, chiết xuất hạt nho",(100hộp/thùng),0010720,2023-07-16,,760.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,757.0,0.0,0.0,757.0,0.0,0.0
516,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH081,Alpha-Ktal,ALPK,Hộp,Chymotrypsin 4200 đơn vị USP,(180hộp/thùng),2107,2023-12-15,,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,0.0,376.0,0.0,0.0
517,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Bán,OH082,Medoral KC 125,MDR125KC,Hộp,Đang cập nhật,(80hộp/thùng),0020122,2024-01-14,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
518,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Hàng khuyến mãi tặng kèm,POSM0121,Túi giấy đựng quà (nhỏ),,Cái,Đang cập nhật,,0002,2022-09-01,5,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,229.0,4800.0,1099200.0
519,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Hàng khuyến mãi tặng kèm,V01MP195,MKT - Thẻ điện thoại Vina 50K,,Cái,Hàng tặng kèm,,000,2025-12-31,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
520,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Hàng khuyến mãi tặng kèm,V01MP196,MKT - Thẻ điện thoại Vina 100k,,Cái,Hàng tặng kèm,,000,2025-12-31,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0
521,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Hàng khuyến mãi tặng kèm,V01MP272,MKT - Thẻ điện thoại Vina 20K,,Cái,Hàng khuyến mãi tặng kèm,,001,2025-12-31,,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,84.0,0.0,0.0
522,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Hàng khuyến mãi tặng kèm,V01MP312,MKT - Thẻ điện thoại Viettel 20K,,Cái,Hàng khuyến mãi tặng kèm,,000,2027-12-31,,58.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,57.0,-2.0,0.0,55.0,0.0,0.0
523,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Tài Trợ,VT01404,Khẩu trang y tế,,Hộp,Đang cập nhật,,0120,2023-05-01,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0
524,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Sản Phẩm Tài Trợ,VT01404,Khẩu trang y tế,,Hộp,Đang cập nhật,,0220,2023-07-30,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0
525,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Hàng khuyến mãi tặng kèm,VT03312,MKT - Thẻ điện thoại Vina 10K,,Cái,Hàng tặng kèm,,001,2023-12-31,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
526,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Hàng khuyến mãi tặng kèm,VT03313,MKT - Thẻ điện thoại Viettel 10K,,Cái,Hàng tặng kèm,,001,2024-12-31,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0
527,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Hàng khuyến mãi tặng kèm,VT044007,Kệ mica,,Cái,Đang cập nhật,,240919,2022-09-01,5,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0,1.0,73.0
528,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Vật Tư Trình Dược,VT044008,"Kệ mica Xisat, Shema",,Cái,Đang cập nhật,,000,2025-01-01,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0
529,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Vật Tư Trình Dược,VT044008,"Kệ mica Xisat, Shema",,Cái,Đang cập nhật,,123,2025-12-01,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0
530,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Vật Tư Trình Dược,VT04785,Túi vải không dệt (KM),,Cái,Đang cập nhật,,000,2025-01-01,,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,0.0,0.0,522.0,0.0,0.0
531,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Vật Tư Trình Dược,VT04786,Tờ rơi chương trình chống dịch,,Tờ,Đang cập nhật,,000,2025-01-01,,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,0.0,0.0,522.0,0.0,0.0
532,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Vật Tư Trình Dược,VT04796,Sâm thái lát tẩm mật ong,,Hộp,Đang cập nhật,,000,2023-08-05,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0
533,MR0013,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH ĐÀ NẴNG,WH0098,Kho bán hàng Chi nhánh Đà Nẵng,Vật Tư Trình Dược,VT04799,Túi quà lớn (THN),,Cái,Đang cập nhật,,000,2022-12-31,9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0
534,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH020,Trimafort 10ml,TMF,Hộp,Nhôm hydoxyt gel; Magne hydroxyt ;Simethicone 30% emusion,(40hộp/thùng),122194,2022-07-08,3,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0
535,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH065,Mecefix-B.E 250mg,MB.E250,Hộp,Cefixim trihydrat 250 mg,(160hộp/thùng),0020321,2024-09-15,,68.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,66.0,-1.0,0.0,65.0,0.0,0.0
536,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH066,Mecefix-B.E 50mg,MB.E50,Hộp,Cefixim trihydrat 50 mg,(102hộp/thùng),0010121,2023-07-26,,80.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0
537,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH066,Mecefix-B.E 50mg,MB.E50,Hộp,Cefixim trihydrat 50 mg,(102hộp/thùng),0020321,2023-09-23,,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,102.0,0.0,0.0
538,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH067,Mecefix-B.E 75mg,MB.E75,Hộp,Cefixim trihydrat 75 mg,(102hộp/thùng),0040621,2023-12-13,,554.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,539.0,-8.0,0.0,531.0,0.0,0.0
539,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH068,Mecefix-B.E 150mg,MB.E150,Hộp,Cefixim trihydrat 150 mg,(160hộp/thùng),0010121,2024-07-03,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0
540,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH069,Mecefix-B.E 200mg,MB.E200,Hộp,Cefixim trihydrat  200 mg,(160hộp/thùng),0010122,2025-07-02,,94.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,89.0,0.0,0.0
541,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH070,Efodyl 500mg,EFD500,Hộp,Cefuroxim acetil,(160hộp/thùng),0010122,2025-07-13,,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,320.0,0.0,0.0
542,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH070,Efodyl 500mg,EFD500,Hộp,Cefuroxim acetil,(160hộp/thùng),0041121,2025-05-07,,31.0,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0
543,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH072,Meceta 500mg,MCT500,Hộp,Cefalexin (dưới dạng Cefalexin Monohydrate 500mg),(120hộp/thùng),0030521,2024-11-02,,102.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,84.0,-10.0,0.0,74.0,0.0,0.0
544,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH074,Metodex 5ml,MTD,Hộp,Tobramycin + Dexamethason,(300hộp/thùng),0040821,2023-08-10,,917.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,915.0,-30.0,0.0,885.0,0.0,0.0
545,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH074,Metodex 5ml,MTD,Hộp,Tobramycin + Dexamethason,(300hộp/thùng),0051121,2023-10-31,,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,0.0
546,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH083,Mecefix-B.E 400mg,MB.E400,Hộp,Cefixim trihydrat 400mg,(120hộp/thùng),0011120,2024-05-01,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0
547,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH084,Xisat XP Xanh 75ml,XIS-XPX,Hộp,Nước biển sâu,(60hộp/thùng),0010821,2023-08-22,,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,122.0,0.0,0.0
548,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH084,Xisat XP Xanh 75ml,XIS-XPX,Hộp,Nước biển sâu,(60hộp/thùng),0021221,2023-12-19,,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0
549,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH084,Xisat XP Xanh 75ml,XIS-XPX,Hộp,Nước biển sâu,(60hộp/thùng),0031221,2023-12-29,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0.0,0.0
550,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH085,Xisat XP Hong 75ml,XIS-XPH,Hộp,Nước biển sâu,(60hộp/thùng),0041221,2023-12-08,,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,162.0,0.0,0.0
551,MR0014,CÔNG TY CỔ PHẦN DƯỢC PHA NAM - CHI NHÁNH KHÁNH HÒA,WH0099,Kho bán hàng Chi nhánh Khánh Hòa,Sản Phẩm Bán,EH086,Benita,BNT,Hộp,"Mỗi liều 0,05ml chứa  Budesonid 64mcg",(200hộp/thùng),0020122,2024-01-13,,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0
